date,season,team,opponent team,conference,division,coach,dpa,dps,first downs,site,points,o:points,margin,line,ats margin,total
20131005,2013,KAST,OKST,B12,1A,Bill Snyder,-4,5.5,19,away,29,33,-4,13.5,9.5,60.5
20131005,2013,SCAR,KTKY,SEC,1A,Steve Spurrier,11.5,-3,22,home,35,28,7,-21.5,-14.5,54.5
20131005,2013,KTKY,SCAR,SEC,1A,Mark Stoops,-3,11.5,19,away,28,35,-7,21.5,14.5,54.5
20131005,2013,SFL,CIN,AAC,1A,Willie Taggart,-9.25,7.75,12,home,26,20,6,11,17,47.5
20131005,2013,CIN,SFL,AAC,1A,Tommy Tuberville,7.75,-9.25,21,away,20,26,-6,-11,-17,47.5
20131005,2013,SMIS,FINT,USA,1A,Todd Monken,8.5,-9,19,home,23,24,-1,-16.5,-17.5,47.5
20131005,2013,FINT,SMIS,USA,1A,Ron Turner,-9,8.5,20,away,24,23,1,16.5,17.5,47.5
20131005,2013,SMU,RUT,AAC,1A,June Jones,25.5,26.5,23,home,52,55,-3,4,1,55
20131005,2013,RUT,SMU,AAC,1A,Kyle Flood,26.5,25.5,22,away,55,52,3,-4,-1,55
20131005,2013,STAN,WAS,P12,1A,David Shaw,5.75,0.75,14,home,31,28,3,-8,-5,52.5
20131005,2013,WAS,STAN,P12,1A,Steve Sarkisian,0.75,5.75,30,away,28,31,-3,8,5,52.5
20131005,2013,SYR,CLEM,ACC,1A,Scott Shafer,10,-11.5,13,home,14,49,-35,13.5,-21.5,64.5
20131005,2013,CLEM,SYR,ACC,1A,Dabo Swinney,-11.5,10,27,away,49,14,35,-13.5,21.5,64.5
20131005,2013,TEM,LOU,AAC,1A,Matt Rhule,-15.25,-5.75,13,home,7,30,-23,32.5,9.5,58
20131005,2013,LOU,TEM,AAC,1A,Charlie Strong,-5.75,-15.25,26,away,30,7,23,-32.5,-9.5,58
20131005,2013,TEN,GEO,SEC,1A,Butch Jones,-4.25,4.75,18,home,31,34,-3,12,9,64.5
20131005,2013,GEO,TEN,SEC,1A,Mark Richt,4.75,-4.25,22,away,34,31,3,-12,-9,64.5
20131005,2013,TLN,NTX,USA,1A,Curtis Johnson,-7.5,-1.5,17,home,24,21,3,3,6,54
20131005,2013,NTX,TLN,USA,1A,Dan McCarney,-1.5,-7.5,18,away,21,24,-3,-3,-6,54
20131005,2013,TLS,RICE,USA,1A,Bill Blankenship,4.25,-1.75,24,home,27,30,-3,-3,-6,54.5
20131005,2013,RICE,TLS,USA,1A,David Bailiff,-1.75,4.25,19,away,30,27,3,3,6,54.5
20131005,2013,TOL,WMCH,MAC,1A,Matt Campbell,2.75,6.75,26,home,47,20,27,-23,4,57.5
20131005,2013,WMCH,TOL,MAC,1A,PJ Fleck,6.75,2.75,18,away,20,47,-27,23,-4,57.5
20131005,2013,TROY,SALA,SBC,1A,Larry Blakeney,3.25,0.75,24,home,34,33,1,-3.5,-2.5,63
20131005,2013,SALA,TROY,SBC,1A,Joey Jones,0.75,3.25,30,away,33,34,-1,3.5,2.5,63
20131005,2013,UAB,FATL,USA,1A,Garrick McGee,12.25,-5.75,16,home,23,37,-14,-4,-18,53.5
20131005,2013,FATL,UAB,USA,1A,Carl Pelini,-5.75,12.25,25,away,37,23,14,4,18,53.5
20131005,2013,UTEP,LTCH,USA,1A,Sean Kugler,7.25,5.75,22,home,35,38,-3,1.5,-1.5,60
20131005,2013,LTCH,UTEP,USA,1A,Skip Holtz,5.75,7.25,24,away,38,35,3,-1.5,1.5,60
20131005,2013,VAN,MIZ,SEC,1A,James Franklin,22.5,0.5,27,home,28,51,-23,1,-22,56
20131005,2013,MIZ,VAN,SEC,1A,Gary Pinkel,0.5,22.5,29,away,51,28,23,-1,22,56
20131005,2013,VIR,BALL,ACC,1A,Mike London,25.5,0.5,22,home,27,48,-21,-4,-25,49
20131005,2013,BALL,VIR,MAC,1A,Pete Lembo,0.5,25.5,29,away,48,27,21,4,25,49
20131005,2013,VTCH,NCAR,ACC,1A,Frank Beamer,-1.75,0.75,14,home,27,17,10,-7.5,2.5,45
20131005,2013,NCAR,VTCH,ACC,1A,Larry Fedora,0.75,-1.75,18,away,17,27,-10,7.5,-2.5,45
20131005,2013,WAKE,NCST,ACC,1A,Jim Grobe,-14.25,8.25,23,home,28,13,15,7.5,22.5,47
20131005,2013,NCST,WAKE,ACC,1A,Dave Doeren,8.25,-14.25,21,away,13,28,-15,-7.5,-22.5,47
20131010,2013,AIR,SDST,MWC,1A,Troy Calhoun,-2.5,-5.5,14,home,20,27,-7,4,-3,55
20131010,2013,SDST,AIR,MWC,1A,Rocky Long,-5.5,-2.5,22,away,27,20,7,-4,3,55
20131010,2013,LOU,RUT,AAC,1A,Charlie Strong,-8.25,-12.25,25,home,24,10,14,-18,-4,54.5
20131010,2013,RUT,LOU,AAC,1A,Kyle Flood,-12.25,-8.25,15,away,10,24,-14,18,4,54.5
20131010,2013,USC,ARZ,P12,1A,Ed Orgeron,10,11,27,home,38,31,7,-6,1,48
20131010,2013,ARZ,USC,P12,1A,Rich Rodriguez,11,10,25,away,31,38,-7,6,-1,48
20131011,2013,CIN,TEM,AAC,1A,Tommy Tuberville,3,0.5,27,home,38,20,18,-20.5,-2.5,54.5
20131011,2013,TEM,CIN,AAC,1A,Matt Rhule,0.5,3,17,away,20,38,-18,20.5,2.5,54.5
20131012,2013,AKST,IDA,SBC,1A,Bryan Harsin,6.25,3.75,26,home,48,24,24,-26.5,-2.5,62
20131012,2013,IDA,AKST,WAC,1A,Paul Petrino,3.75,6.25,19,away,24,48,-24,26.5,2.5,62
20131012,2013,ARK,SCAR,SEC,1A,Bret Bielema,23.5,-15.5,7,home,7,52,-45,6,-39,51
20131012,2013,SCAR,ARK,SEC,1A,Steve Spurrier,-15.5,23.5,32,away,52,7,45,-6,39,51
20131012,2013,ARMY,EMCH,IND,1A,Rich Ellerson,0.5,16.5,24,home,50,25,25,-9,16,58
20131012,2013,EMCH,ARMY,MAC,1A,Ron English,16.5,0.5,21,away,25,50,-25,9,-16,58
20131012,2013,AUB,WCAR,SEC,1A,Gus Malzahn,-4.25,12.75,30,home,62,3,59,-42,17,56.5
20131012,2013,WCAR,AUB,,1AA,None,12.75,-4.25,6,away,3,62,-59,42,-17,56.5
20131012,2013,AZST,COLO,P12,1A,Todd Graham,-6.75,6.75,29,home,54,13,41,-27.5,13.5,67
20131012,2013,COLO,AZST,P12,1A,Mike MacIntyre,6.75,-6.75,17,away,13,54,-41,27.5,-13.5,67
20131012,2013,BALL,KEST,MAC,1A,Pete Lembo,-0.25,-11.25,23,home,27,24,3,-14,-11,62.5
20131012,2013,KEST,BALL,MAC,1A,Paul Haynes,-11.25,-0.25,23,away,24,27,-3,14,11,62.5
20131012,2013,BYU,GTCH,IND,1A,Bronco Mendenhall,-3.5,7,26,home,38,20,18,-7.5,10.5,54.5
20131012,2013,GTCH,BYU,ACC,1A,Paul Johnson,7,-3.5,18,away,20,38,-18,7.5,-10.5,54.5
20131012,2013,CLEM,BCOL,ACC,1A,Dabo Swinney,-5.25,-18.75,23,home,24,14,10,-23.5,-13.5,62
20131012,2013,BCOL,CLEM,ACC,1A,Steve Addazio,-18.75,-5.25,12,away,14,24,-10,23.5,13.5,62
20131012,2013,CON,SFL,AAC,1A,TJ Weist,-4.75,-12.25,21,home,10,13,-3,-4.5,-7.5,40
20131012,2013,SFL,CON,AAC,1A,Willie Taggart,-12.25,-4.75,13,away,13,10,3,4.5,7.5,40
20131012,2013,COST,SJST,MWC,1A,Jim McElwain,5.25,-5.25,20,home,27,34,-7,-3.5,-10.5,61
20131012,2013,SJST,COST,MWC,1A,Ron Caragher,-5.25,5.25,27,away,34,27,7,3.5,10.5,61
20131012,2013,DUKE,NAVY,ACC,1A,David Cutcliffe,-19.5,5,24,home,35,7,28,-3.5,24.5,56.5
20131012,2013,NAVY,DUKE,IND,1A,Ken Niumatalolo,5,-19.5,18,away,7,35,-28,3.5,-24.5,56.5
20131012,2013,FATL,MRSH,USA,1A,Carl Pelini,-8,1,24,home,23,24,-1,10,9,54
20131012,2013,MRSH,FATL,USA,1A,Doc Holliday,1,-8,18,away,24,23,1,-10,-9,54
20131012,2013,FINT,UAB,USA,1A,Ron Turner,-2.5,0.5,22,home,24,27,-3,6,3,53
20131012,2013,UAB,FINT,USA,1A,Garrick McGee,0.5,-2.5,25,away,27,24,3,-6,-3,53
20131012,2013,GAST,TROY,SBC,1AA,Trent Miles,-4.5,5,23,home,28,35,-7,16.5,9.5,62.5
20131012,2013,TROY,GAST,SBC,1A,Larry Blakeney,5,-4.5,29,away,35,28,7,-16.5,-9.5,62.5
20131012,2013,GEO,MIZ,SEC,1A,Mark Richt,11.75,-10.75,26,home,26,41,-15,-7.5,-22.5,66
20131012,2013,MIZ,GEO,SEC,1A,Gary Pinkel,-10.75,11.75,23,away,41,26,15,7.5,22.5,66
20131012,2013,HOU,MEM,AAC,1A,Tony Levine,-6.75,-6.75,15,home,25,15,10,-10,0,53.5
20131012,2013,MEM,HOU,AAC,1A,Justin Fuente,-6.75,-6.75,20,away,15,25,-10,10,0,53.5
20131012,2013,KAST,BAY,B12,1A,Bill Snyder,-10.25,-3.25,23,home,25,35,-10,17,7,73.5
20131012,2013,BAY,KAST,B12,1A,Art Briles,-3.25,-10.25,15,away,35,25,10,-17,-7,73.5
20131012,2013,KTKY,ALA,SEC,1A,Mark Stoops,8.5,-5.5,13,home,7,48,-41,27,-14,52
20131012,2013,ALA,KTKY,SEC,1A,Nick Saban,-5.5,8.5,35,away,48,7,41,-27,14,52
20131012,2013,LSU,FLA,SEC,1A,Les Miles,-14.5,-11,21,home,17,6,11,-7.5,3.5,48.5
20131012,2013,FLA,LSU,SEC,1A,Will Muschamp,-11,-14.5,17,away,6,17,-11,7.5,-3.5,48.5
20131012,2013,MARY,VIR,ACC,1A,Randy Edsall,7,3,19,home,27,26,1,-5,-4,43
20131012,2013,VIR,MARY,ACC,1A,Mike London,3,7,29,away,26,27,-1,5,4,43
20131012,2013,MAS,MIAO,MAC,1AA,None,-10,-8,23,home,17,10,7,-5,2,45
20131012,2013,MIAO,MAS,MAC,1A,Mike Bath,-8,-10,19,away,10,17,-7,5,-2,45
20131012,2013,MCST,IND,B10,1A,Mark Dantonio,6.25,10.25,24,home,42,28,14,-10,4,53.5
20131012,2013,IND,MCST,B10,1A,Kevin Wilson,10.25,6.25,19,away,28,42,-14,10,-4,53.5
20131012,2013,MIS,TXAM,SEC,1A,Hugh Freeze,-1,2,23,home,38,41,-3,6,3,78
20131012,2013,TXAM,MIS,SEC,1A,Kevin Sumlin,2,-1,33,away,41,38,3,-6,-3,78
20131012,2013,MSST,BOWL,SEC,1A,Dan Mullen,-0.5,-10.5,23,home,21,20,1,-11,-10,52
20131012,2013,BOWL,MSST,MAC,1A,Dave Clawson,-10.5,-0.5,21,away,20,21,-1,11,10,52
20131012,2013,NCST,SYR,ACC,1A,Dave Doeren,0.25,-19.25,22,home,10,24,-14,-5.5,-19.5,53
20131012,2013,SYR,NCST,ACC,1A,Scott Shafer,-19.25,0.25,15,away,24,10,14,5.5,19.5,53
20131012,2013,NIL,AKRON,MAC,1A,Rod Carey,0.75,-15.25,18,home,27,20,7,-23,-16,61.5
20131012,2013,AKRON,NIL,MAC,1A,None,-15.25,0.75,19,away,20,27,-7,23,16,61.5
20131012,2013,NTX,MTEN,USA,1A,Dan McCarney,-16.75,3.75,25,home,34,7,27,-6.5,20.5,54
20131012,2013,MTEN,NTX,USA,1A,Rick Stockstill,3.75,-16.75,13,away,7,34,-27,6.5,-20.5,54
20131012,2013,OHU,CMCH,MAC,1A,Frank Solich,8.75,-12.25,25,home,23,26,-3,-18,-21,52.5
20131012,2013,CMCH,OHU,MAC,1A,Dan Enos,-12.25,8.75,22,away,26,23,3,18,21,52.5
20131012,2013,PNST,MICH,B10,1A,Bill OBrien,13.75,18.75,24,home,43,40,3,2,5,50.5
20131012,2013,MICH,PNST,B10,1A,Brady Hoke,18.75,13.75,21,away,40,43,-3,-2,-5,50.5
20131012,2013,PUR,NEB,B10,1A,Darrell Hazell,8.5,-14.5,11,home,7,44,-37,14,-23,57
20131012,2013,NEB,PUR,B10,1A,Bo Pelini,-14.5,8.5,21,away,44,7,37,-14,23,57
20131012,2013,TCU,KAN,B12,1A,Gary Patterson,6.5,-8,17,home,27,17,10,-24.5,-14.5,45.5
20131012,2013,KAN,TCU,B12,1A,Charlie Weis,-8,6.5,7,away,17,27,-10,24.5,14.5,45.5
20131012,2013,TEX,OKLA,B12,1A,Mack Brown,-14.75,13.75,24,neutral,36,20,16,12.5,28.5,57
20131012,2013,OKLA,TEX,B12,1A,Bob Stoops,13.75,-14.75,13,neutral,20,36,-16,-12.5,-28.5,57
20131012,2013,TLN,ECAR,USA,1A,Curtis Johnson,0.75,14.25,15,home,36,33,3,10.5,13.5,54
20131012,2013,ECAR,TLN,USA,1A,Ruffin McNeill,14.25,0.75,31,away,33,36,-3,-10.5,-13.5,54
20131012,2013,TXST,LMON,SBC,1AA,Dennis Franchione,1.5,-11.5,19,home,14,21,-7,-6,-13,45
20131012,2013,LMON,TXST,SBC,1A,Todd Berry,-11.5,1.5,13,away,21,14,7,6,13,45
20131012,2013,TXT,IWST,B12,1A,Kliff Kingsbury,13.25,5.75,36,home,42,35,7,-14.5,-7.5,58
20131012,2013,IWST,TXT,B12,1A,Paul Rhoads,5.75,13.25,18,away,35,42,-7,14.5,7.5,58
20131012,2013,UCLA,CAL,P12,1A,Jim Mora,-13.75,-12.75,28,home,37,10,27,-26,1,73.5
20131012,2013,CAL,UCLA,P12,1A,Sonny Dykes,-12.75,-13.75,21,away,10,37,-27,26,-1,73.5
20131012,2013,UNLV,HAW,MWC,1A,Bobby Hauck,12.25,6.75,38,home,39,37,2,-7.5,-5.5,57
20131012,2013,HAW,UNLV,MWC,1A,Norm Chow,6.75,12.25,21,away,37,39,-2,7.5,5.5,57
20131012,2013,UTAH,STAN,P12,1A,Kyle Whittingham,-9.5,4,21,home,27,21,6,7.5,13.5,53.5
20131012,2013,STAN,UTAH,P12,1A,David Shaw,4,-9.5,13,away,21,27,-6,-7.5,-13.5,53.5
20131012,2013,UTEP,TLS,USA,1A,Sean Kugler,-3,-7,20,home,20,34,-14,10,-4,64
20131012,2013,TLS,UTEP,USA,1A,Bill Blankenship,-7,-3,22,away,34,20,14,-10,4,64
20131012,2013,UTSA,RICE,USA,,Larry Coker,-0.25,-5.25,24,home,21,27,-6,1,-5,53.5
20131012,2013,RICE,UTSA,USA,1A,David Bailiff,-5.25,-0.25,15,away,27,21,6,-1,5,53.5
20131012,2013,UTST,BOIS,MWC,1A,Matt Wells,5.5,0.5,16,home,23,34,-11,6,-5,51
20131012,2013,BOIS,UTST,MWC,1A,Chris Petersen,0.5,5.5,26,away,34,23,11,-6,5,51
20131012,2013,VTCH,PIT,ACC,1A,Frank Beamer,-8.5,-6.5,17,home,19,9,10,-8,2,43
20131012,2013,PIT,VTCH,ACC,1A,Paul Chryst,-6.5,-8.5,11,away,9,19,-10,8,-2,43
20131012,2013,WAS,ORE,P12,1A,Steve Sarkisian,0.5,-7,20,home,24,45,-21,13.5,-7.5,75.5
20131012,2013,ORE,WAS,P12,1A,Mark Helfrich,-7,0.5,30,away,45,24,21,-13.5,7.5,75.5
20131012,2013,WAST,ORST,P12,1A,Mike Leach,20.25,-6.75,22,home,24,52,-28,1,-27,62.5
20131012,2013,ORST,WAST,P12,1A,Mike Riley,-6.75,20.25,29,away,52,24,28,-1,27,62.5
20131012,2013,WIS,NORW,B10,1A,Gary Andersen,-17.5,1,24,home,35,6,29,-10.5,18.5,57.5
20131012,2013,NORW,WIS,B10,1A,Pat Fitzgerald,1,-17.5,10,away,6,35,-29,10.5,-18.5,57.5
20131012,2013,WMCH,BUF,MAC,1A,PJ Fleck,2.25,-19.75,17,home,0,33,-33,11,-22,50.5
20131012,2013,BUF,WMCH,MAC,1A,Jeff Quinn,-19.75,2.25,24,away,33,0,33,-11,22,50.5
20131012,2013,WYO,NMX,MWC,1A,Dave Christensen,2.75,-3.75,26,home,38,31,7,-13.5,-6.5,70
20131012,2013,NMX,WYO,MWC,1A,Bob Davie,-3.75,2.75,22,away,31,38,-7,13.5,6.5,70
20131015,2013,WKY,LLAF,SBC,1AA,Bobby Petrino,7.75,-12.75,24,home,20,37,-17,-3.5,-20.5,62
20131015,2013,LLAF,WKY,SBC,1A,Mark Hudspeth,-12.75,7.75,18,away,37,20,17,3.5,20.5,62
20131017,2013,NCAR,MIAF,ACC,1A,Larry Fedora,-9.5,-5,23,home,23,27,-4,8.5,4.5,64.5
20131017,2013,MIAF,NCAR,ACC,1A,Al Golden,-5,-9.5,23,away,27,23,4,-8.5,-4.5,64.5
20131018,2013,LOU,CFL,AAC,1A,Charlie Strong,17.75,1.75,22,home,35,38,-3,-13,-16,53.5
20131018,2013,CFL,LOU,USA,1A,George OLeary,1.75,17.75,22,away,38,35,3,13,16,53.5
20131019,2013,ALA,ARK,SEC,1A,Nick Saban,-9.75,12.75,25,home,52,0,52,-29.5,22.5,49
20131019,2013,ARK,ALA,SEC,1A,Bret Bielema,12.75,-9.75,16,away,0,52,-52,29.5,-22.5,49
20131019,2013,ARZ,UTAH,P12,1A,Rich Rodriguez,-3.75,3.25,26,home,35,24,11,-4,7,59.5
20131019,2013,UTAH,ARZ,P12,1A,Kyle Whittingham,3.25,-3.75,16,away,24,35,-11,4,-7,59.5
20131019,2013,AZST,WAS,P12,1A,Todd Graham,-7.75,17.75,31,home,53,24,29,-3.5,25.5,67
20131019,2013,WAS,AZST,P12,1A,Steve Sarkisian,17.75,-7.75,11,away,24,53,-29,3.5,-25.5,67
20131019,2013,BAY,IWST,B12,1A,Art Briles,-15,16,32,home,71,7,64,-33,31,77
20131019,2013,IWST,BAY,B12,1A,Paul Rhoads,16,-15,9,away,7,71,-64,33,-31,77
20131019,2013,BOIS,NEV,MWC,1A,Chris Petersen,-5.5,-11,26,home,34,17,17,-22.5,-5.5,67.5
20131019,2013,NEV,BOIS,MWC,1A,Brian Polian,-11,-5.5,27,away,17,34,-17,22.5,5.5,67.5
20131019,2013,BUF,MAS,MAC,1A,Jeff Quinn,-10.25,-1.25,25,home,32,3,29,-20,9,46.5
20131019,2013,MAS,BUF,MAC,1AA,None,-1.25,-10.25,13,away,3,32,-29,20,-9,46.5
20131019,2013,CAL,ORST,P12,1A,Sonny Dykes,8.75,-12.25,19,home,17,49,-32,11,-21,69.5
20131019,2013,ORST,CAL,P12,1A,Mike Riley,-12.25,8.75,31,away,49,17,32,-11,21,69.5
20131019,2013,CIN,CON,AAC,1A,Tommy Tuberville,0.75,10.25,23,home,41,16,25,-15.5,9.5,46
20131019,2013,CON,CIN,AAC,1A,TJ Weist,10.25,0.75,22,away,16,41,-25,15.5,-9.5,46
20131019,2013,CLEM,FLST,ACC,1A,Dabo Swinney,16.75,-16.25,26,home,14,51,-37,4,-33,64.5
20131019,2013,FLST,CLEM,ACC,1A,Jimbo Fisher,-16.25,16.75,30,away,51,14,37,-4,33,64.5
20131019,2013,CMCH,NIL,MAC,1A,Dan Enos,0.5,-4.5,17,home,17,38,-21,16,-5,59
20131019,2013,NIL,CMCH,MAC,1A,Rod Carey,-4.5,0.5,28,away,38,17,21,-16,5,59
20131019,2013,ECAR,SMIS,USA,1A,Ruffin McNeill,-2,16,30,home,55,14,41,-23,18,55
20131019,2013,SMIS,ECAR,USA,1A,Todd Monken,16,-2,12,away,14,55,-41,23,-18,55
20131019,2013,EMCH,OHU,MAC,1A,Ron English,19.5,8,22,home,28,56,-28,16.5,-11.5,56.5
20131019,2013,OHU,EMCH,MAC,1A,Frank Solich,8,19.5,24,away,56,28,28,-16.5,11.5,56.5
20131019,2013,FRES,UNLV,MWC,1A,Tim DeRuyter,-11,-11,33,home,38,14,24,-24,0,74
20131019,2013,UNLV,FRES,MWC,1A,Bobby Hauck,-11,-11,17,away,14,38,-24,24,0,74
20131019,2013,GTCH,SYR,ACC,1A,Paul Johnson,-23.25,24.75,26,home,56,0,56,-8,48,54.5
20131019,2013,SYR,GTCH,ACC,1A,Scott Shafer,24.75,-23.25,10,away,0,56,-56,8,-48,54.5
20131019,2013,HOU,BYU,AAC,1A,Tony Levine,10,18.5,23,home,46,47,-1,9.5,8.5,64.5
20131019,2013,BYU,HOU,IND,1A,Bronco Mendenhall,18.5,10,41,away,47,46,1,-9.5,-8.5,64.5
20131019,2013,ILL,WIS,B10,1A,Tim Beckman,20.75,10.75,23,home,32,56,-24,14,-10,56.5
20131019,2013,WIS,ILL,B10,1A,Gary Andersen,10.75,20.75,25,away,56,32,24,-14,10,56.5
20131019,2013,KAN,OKLA,B12,1A,Charlie Weis,-2,5.5,12,home,19,34,-15,22.5,7.5,49.5
20131019,2013,OKLA,KAN,B12,1A,Bob Stoops,5.5,-2,22,away,34,19,15,-22.5,-7.5,49.5
20131019,2013,LTCH,NTX,USA,1A,Skip Holtz,-1,-11,20,home,13,28,-15,5,-10,53
20131019,2013,NTX,LTCH,USA,1A,Dan McCarney,-11,-1,20,away,28,13,15,-5,10,53
20131019,2013,MCST,PUR,B10,1A,Mark Dantonio,-8.5,-21.5,21,home,14,0,14,-27,-13,44
20131019,2013,PUR,MCST,B10,1A,Darrell Hazell,-21.5,-8.5,14,away,0,14,-14,27,13,44
20131019,2013,MEM,SMU,AAC,1A,Justin Fuente,11.5,3.5,21,home,29,34,-5,-3,-8,48
20131019,2013,SMU,MEM,AAC,1A,June Jones,3.5,11.5,23,away,34,29,5,3,8,48
20131019,2013,MIAO,AKRON,MAC,1A,Mike Bath,-2,-2,18,home,17,24,-7,7,0,45
20131019,2013,AKRON,MIAO,MAC,1A,None,-2,-2,22,away,24,17,7,-7,0,45
20131019,2013,MICH,IND,B10,1A,Brady Hoke,18.25,24.25,35,home,63,47,16,-10,6,67.5
20131019,2013,IND,MICH,B10,1A,Kevin Wilson,24.25,18.25,28,away,47,63,-16,10,-6,67.5
20131019,2013,MIS,LSU,SEC,1A,Hugh Freeze,-10.25,1.25,28,home,27,24,3,8.5,11.5,60
20131019,2013,LSU,MIS,SEC,1A,Les Miles,1.25,-10.25,22,away,24,27,-3,-8.5,-11.5,60
20131019,2013,MIZ,FLA,SEC,1A,Gary Pinkel,-6.75,15.25,24,home,36,17,19,3,22,44.5
20131019,2013,FLA,MIZ,SEC,1A,Will Muschamp,15.25,-6.75,11,away,17,36,-19,-3,-22,44.5
20131019,2013,NMST,RICE,WAC,1A,Doug Martin,7.25,-0.25,10,home,19,45,-26,18.5,-7.5,57
20131019,2013,RICE,NMST,USA,1A,David Bailiff,-0.25,7.25,26,away,45,19,26,-18.5,7.5,57
20131019,2013,NMX,UTST,MWC,1A,Bob Davie,11.75,-10.25,17,home,10,45,-35,13,-22,53.5
20131019,2013,UTST,NMX,MWC,1A,Matt Wells,-10.25,11.75,25,away,45,10,35,-13,22,53.5
20131019,2013,NORW,MIN,B10,1A,Pat Fitzgerald,0.25,-15.25,20,home,17,20,-3,-12.5,-15.5,52
20131019,2013,MIN,NORW,B10,1A,Jerry Kill,-15.25,0.25,16,away,20,17,3,12.5,15.5,52
20131019,2013,NOTD,USC,IND,1A,Brian Kelly,-14.25,-12.75,17,home,14,10,4,-2.5,1.5,51
20131019,2013,USC,NOTD,P12,1A,Ed Orgeron,-12.75,-14.25,18,away,10,14,-4,2.5,-1.5,51
20131019,2013,OHST,IOWA,B10,1A,Urban Meyer,5.5,-1.5,30,home,34,24,10,-17,-7,54
20131019,2013,IOWA,OHST,B10,1A,Kirk Ferentz,-1.5,5.5,22,away,24,34,-10,17,7,54
20131019,2013,OKST,TCU,B12,1A,Mike Gundy,-12.25,-5.25,20,home,24,10,14,-7,7,51.5
20131019,2013,TCU,OKST,B12,1A,Gary Patterson,-5.25,-12.25,17,away,10,24,-14,7,-7,51.5
20131019,2013,ORE,WAST,P12,1A,Mark Helfrich,21.5,7.5,32,home,63,38,25,-39,-14,72
20131019,2013,WAST,ORE,P12,1A,Mike Leach,7.5,21.5,35,away,38,63,-25,39,14,72
20131019,2013,PIT,OLDD,ACC,1A,Paul Chryst,-3.75,-9.75,18,home,35,24,11,-17,-6,72.5
20131019,2013,OLDD,PIT,,1AA,None,-9.75,-3.75,25,away,24,35,-11,17,6,72.5
20131019,2013,SALA,KEST,SBC,1A,Joey Jones,-3.5,6.5,29,home,38,21,17,-7,10,56
20131019,2013,KEST,SALA,MAC,1A,Paul Haynes,6.5,-3.5,17,away,21,38,-17,7,-10,56
20131019,2013,STAN,UCLA,P12,1A,David Shaw,-14,-5.5,23,home,24,10,14,-5.5,8.5,53.5
20131019,2013,UCLA,STAN,P12,1A,Jim Mora,-5.5,-14,16,away,10,24,-14,5.5,-8.5,53.5
20131019,2013,TEM,ARMY,AAC,1A,Matt Rhule,-15.25,2.75,17,home,33,14,19,-1,18,59.5
20131019,2013,ARMY,TEM,IND,1A,Rich Ellerson,2.75,-15.25,22,away,14,33,-19,1,-18,59.5
20131019,2013,TEN,SCAR,SEC,1A,Butch Jones,-9.75,-0.75,18,home,23,21,2,7,9,54.5
20131019,2013,SCAR,TEN,SEC,1A,Steve Spurrier,-0.75,-9.75,17,away,21,23,-2,-7,-9,54.5
20131019,2013,TOL,NAVY,MAC,1A,Matt Campbell,20.75,13.25,21,home,45,44,1,-8.5,-7.5,55
20131019,2013,NAVY,TOL,IND,1A,Ken Niumatalolo,13.25,20.75,35,away,44,45,-1,8.5,7.5,55
20131019,2013,TXAM,AUB,SEC,1A,Kevin Sumlin,15.25,-1.75,29,home,41,45,-4,-13,-17,72.5
20131019,2013,AUB,TXAM,SEC,1A,Gus Malzahn,-1.75,15.25,27,away,45,41,4,13,17,72.5
20131019,2013,TXST,GAST,SBC,1AA,Dennis Franchione,0.5,-9.5,15,home,24,17,7,-17,-10,50
20131019,2013,GAST,TXST,SBC,1AA,Trent Miles,-9.5,0.5,20,away,17,24,-7,17,10,50
20131019,2013,VAN,GEO,SEC,1A,James Franklin,-7.5,3.5,21,home,31,27,4,7,11,62
20131019,2013,GEO,VAN,SEC,1A,Mark Richt,3.5,-7.5,16,away,27,31,-4,-7,-11,62
20131019,2013,VIR,DUKE,ACC,1A,Mike London,9.5,-5.5,22,home,22,35,-13,-2,-15,53
20131019,2013,DUKE,VIR,ACC,1A,David Cutcliffe,-5.5,9.5,22,away,35,22,13,2,15,53
20131019,2013,WAKE,MARY,ACC,1A,Jim Grobe,-18,11,16,home,34,10,24,5,29,51
20131019,2013,MARY,WAKE,ACC,1A,Randy Edsall,11,-18,22,away,10,34,-24,-5,-29,51
20131019,2013,WMCH,BALL,MAC,1A,PJ Fleck,-0.5,-2,15,home,17,38,-21,19.5,-1.5,57.5
20131019,2013,BALL,WMCH,MAC,1A,Pete Lembo,-2,-0.5,25,away,38,17,21,-19.5,1.5,57.5
20131019,2013,WVA,TXT,B12,1A,Dana Holgorsen,5,1.5,23,home,27,37,-10,6.5,-3.5,57.5
20131019,2013,TXT,WVA,B12,1A,Kliff Kingsbury,1.5,5,29,away,37,27,10,-6.5,3.5,57.5
20131019,2013,WYO,COST,MWC,1A,Dave Christensen,22,-14.5,17,home,22,52,-30,-6.5,-36.5,66.5
20131019,2013,COST,WYO,MWC,1A,Jim McElwain,-14.5,22,26,away,52,22,30,6.5,36.5,66.5
20131022,2013,AKST,LLAF,SBC,1A,Bryan Harsin,-11.5,-26.5,10,home,7,23,-16,1,-15,68
20131022,2013,LLAF,AKST,SBC,1A,Mark Hudspeth,-26.5,-11.5,26,away,23,7,16,-1,15,68
20131024,2013,MSST,KTKY,SEC,1A,Dan Mullen,-0.25,-4.25,24,home,28,22,6,-10,-4,54.5
